ENTITY_ID,COMPANY_CODE,TEMPLATE_NAME,CONTENT,CLEANED_CONTENT
108,INTERPARKTICKET,[인터파크 티켓] 티켓 공통_고객센터 기처리,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 문의하신 내용은 당사 고객센터 상담원과 통화하여
안내받으신 것으로 확인하였습니다. 1:1문의하기는 차례대로 답변이 진행됨을 양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
 감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 문의하신 내용은 당사 고객센터 상담원과 통화하여
안내받으신 것으로 확인하였습니다. 1:1문의하기는 차례대로 답변이 진행됨을 양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
 감사합니다."
109,INTERPARKTICKET,[인터파크 티켓] 고객 전화상담 요청 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 1:1문의하기로는 전화 연락을 드리기 어려운 점 양해해 주시기 바랍니다. 전화 상담을 원하신다면 번거로우시더라도 고객센터[1544-1555]로
직접 연락해 주시기 바랍니다. 고객센터는 주말, 공휴일 포함 오전 9시부터 오후 6시까지
연결이 진행되고 있습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 1:1문의하기로는 전화 연락을 드리기 어려운 점 양해해 주시기 바랍니다. 전화 상담을 원하신다면 번거로우시더라도 고객센터[1544-1555]로
직접 연락해 주시기 바랍니다. 고객센터는 주말, 공휴일 포함 오전 9시부터 오후 6시까지
연결이 진행되고 있습니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
110,INTERPARKTICKET,[인터파크 티켓] 팬클럽 배송문의 시 (운송장번호 확인가능할 경우),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 예매하신 상품은 순차적으로 배송이 진행되고 있습니다. [CJ 대한통운 택배 송장번호 : ]
[우체국 택배 송장번호 : ] 아래의 페이지에서 배송 조회 가능하오니 참고 바랍니다.
[https://www.doortodoor.co.kr/parcel/pa_004.jsp]
[https://service.epost.go.kr/iservice/usr/trace/usrtrc001k01.jsp] 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 예매하신 상품은 순차적으로 배송이 진행되고 있습니다. [CJ 대한통운 택배 송장번호 : ]
[우체국 택배 송장번호 : ] 아래의 페이지에서 배송 조회 가능하오니 참고 바랍니다.
[https://www.doortodoor.co.kr/parcel/pa_004.jsp]
[https://service.epost.go.kr/iservice/usr/trace/usrtrc001k01.jsp] 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
111,INTERPARKTICKET,[인터파크 티켓] 팬클럽 배송문의 시 (운송장번호 확인불가),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 예매하신 상품은 순차적으로 배송이 진행되고 있습니다. 정확한 배송일자 및 운송장번호는 아직 확인이 어려운 점
양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 예매하신 상품은 순차적으로 배송이 진행되고 있습니다. 정확한 배송일자 및 운송장번호는 아직 확인이 어려운 점
양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
112,INTERPARKTICKET,[인터파크 티켓] 팬클럽 배송문의 시 (배송완료),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 위 내역은 월 일에 배송 완료되었습니다. [CJ 대한통운 택배 송장번호 : ]
[우체국 택배 송장번호 : ] 아래의 페이지에서 배송 조회 가능하오니 참고 바랍니다.
[https://www.doortodoor.co.kr/parcel/pa_004.jsp]
[https://service.epost.go.kr/iservice/usr/trace/usrtrc001k01.jsp] 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다.
예약번호 :
상품명 : 위 내역은 월 일에 배송 완료되었습니다. [CJ 대한통운 택배 송장번호 : ]
[우체국 택배 송장번호 : ] 아래의 페이지에서 배송 조회 가능하오니 참고 바랍니다.
[https://www.doortodoor.co.kr/parcel/pa_004.jsp]
[https://service.epost.go.kr/iservice/usr/trace/usrtrc001k01.jsp] 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
113,INTERPARKTICKET,[인터파크 티켓] 팬클럽 배송문의 (반송처리된 건),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 물품 배송에 대한 답변입니다.
예약번호 :
상품명 : 물품을 수령받지 못하여 당사로 다시 반송된 경우,
아래 계좌로 재배송비 0000원 입금 후 가입자 본인께서
고객센터[1544-1555]로 연락해 주시기 바랍니다.
[하나은행 / ㈜인터파크로지스틱스 835-910006-24804] 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 물품 배송에 대한 답변입니다.
예약번호 :
상품명 : 물품을 수령받지 못하여 당사로 다시 반송된 경우,
아래 계좌로 재배송비 0000원 입금 후 가입자 본인께서
고객센터[1544-1555]로 연락해 주시기 바랍니다.
[하나은행 / ㈜인터파크로지스틱스 835-910006-24804] 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
114,INTERPARKTICKET,[인터파크 티켓] 팬클럽 이용자정보 등록문의,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 이용자 정보 등록에 대한 답변입니다.
예약번호 :
상품명 : 가입하신 팬클럽 상품의 이용자 정보 등록 기간은 종료되었기
때문에 안타깝게도 현재는 추가 등록 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 이용자 정보 등록에 대한 답변입니다.
예약번호 :
상품명 : 가입하신 팬클럽 상품의 이용자 정보 등록 기간은 종료되었기
때문에 안타깝게도 현재는 추가 등록 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
115,INTERPARKTICKET,[인터파크 티켓] 본인인증 문의 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 본인인증에 대한 답변입니다. 인터파크는 하나의 아이디로만 본인인증 후 예매 등의
서비스 이용 가능합니다. 고객님께서 이미 다른 아이디로 본인인증하셨다면 추가 인증은
어려운 점 양해해 주시기 바랍니다. 인증하신 아이디를 확인하시기 바라며, 아이디 확인이 어렵다면
번거로우시더라도 가입자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 본인인증에 대한 답변입니다. 인터파크는 하나의 아이디로만 본인인증 후 예매 등의
서비스 이용 가능합니다. 고객님께서 이미 다른 아이디로 본인인증하셨다면 추가 인증은
어려운 점 양해해 주시기 바랍니다. 인증하신 아이디를 확인하시기 바라며, 아이디 확인이 어렵다면
번거로우시더라도 가입자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
116,INTERPARKTICKET,[인터파크 티켓] 탈퇴 후 인증 불가 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 본인인증에 대한 답변입니다. 회원 탈퇴 후 7일 동안은 재가입 및 본인인증이 어려운 점
양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 본인인증에 대한 답변입니다. 회원 탈퇴 후 7일 동안은 재가입 및 본인인증이 어려운 점
양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
117,INTERPARKTICKET,[인터파크 티켓] 베송사 불만 민원,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다. 고객님께 티켓을 배송하는 과정에서 실망과 불편을 안기어
드림에 죄송스러운 마음 이루 말할 수 없습니다. 당사 배송을 담당하는 국제 정보 통신으로 고객님께 불편을 드린
사항에 대하여 전달하였으며, 추후 같은 사항으로 불편을 끼치지
않도록 요청하였습니다. 불편드린 점 다시 한번 사과드리며, 이번과 같은 불편을 다시
전해드리지 않도록 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 배송에 대한 답변입니다. 고객님께 티켓을 배송하는 과정에서 실망과 불편을 안기어
드림에 죄송스러운 마음 이루 말할 수 없습니다. 당사 배송을 담당하는 국제 정보 통신으로 고객님께 불편을 드린
사항에 대하여 전달하였으며, 추후 같은 사항으로 불편을 끼치지
않도록 요청하였습니다. 불편드린 점 다시 한번 사과드리며, 이번과 같은 불편을 다시
전해드리지 않도록 노력하겠습니다.
감사합니다."
118,INTERPARKTICKET,[인터파크 티켓] 불편접수 /민원 접수,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님께서 접수해 주신 내용은 해당 부서로 전달하였습니다. 보내주신 의견에 지금 바로 도움드리기는 어려우나 고객의
소리에 불편사항이 접수되고 있음을 강조하여 차후 개선된
서비스로 보답해 드리겠습니다. 앞으로도 많은 관심 부탁 드리며, 개선할 점이나 제안사항이
있다면 언제든지 문의해 주시길 바랍니다. 감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님께서 접수해 주신 내용은 해당 부서로 전달하였습니다. 보내주신 의견에 지금 바로 도움드리기는 어려우나 고객의
소리에 불편사항이 접수되고 있음을 강조하여 차후 개선된
서비스로 보답해 드리겠습니다. 앞으로도 많은 관심 부탁 드리며, 개선할 점이나 제안사항이
있다면 언제든지 문의해 주시길 바랍니다. 감사합니다."
119,INTERPARKTICKET,[인터파크 티켓] 브라우저 오류 문의 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 접수하신 내용은 사용하시는 PC 또는 네트워크 환경에 따라
발생하는 부분으로 접속 환경이 워낙 다양하여 정확한 오류 확인은
어려운 점 양해해 주시기 바랍니다. 특정 접속 환경에 의한 오류일 수 있으니 다른 PC 또는 브라우저를
이용하시기 바랍니다. 흡족한 도움을 드리지 못해 안타까운 마음입니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 접수하신 내용은 사용하시는 PC 또는 네트워크 환경에 따라
발생하는 부분으로 접속 환경이 워낙 다양하여 정확한 오류 확인은
어려운 점 양해해 주시기 바랍니다. 특정 접속 환경에 의한 오류일 수 있으니 다른 PC 또는 브라우저를
이용하시기 바랍니다. 흡족한 도움을 드리지 못해 안타까운 마음입니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
120,INTERPARKTICKET,[인터파크 티켓] 예매내역 확인 불가 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 내역 확인에 대한 답변입니다. 고객님의 아이디[]로는 예매 내역이 확인되지 않습니다. 예매 진행하신 아이디를 다시 한번 확인해 주시기 바랍니다. 아이디 확인이 어렵다면 예매자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 예매 내역 확인에 대한 답변입니다. 고객님의 아이디[]로는 예매 내역이 확인되지 않습니다. 예매 진행하신 아이디를 다시 한번 확인해 주시기 바랍니다. 아이디 확인이 어렵다면 예매자 본인께서 고객센터[1544-1555]로
연락해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
121,INTERPARKTICKET,[인터파크 티켓] 탈퇴 된 계정 문의,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님의 아이디[]로는 예매 내역이 확인되지 않습니다. 1:1문의하기는 고객님의 아이디로 예매된 내역에 대한 안내가
가능하며, 이미 탈퇴하신 아이디의 내역과 관련된 사항은
번거로우시더라도 고객센터[1544-1555]로 문의해 주시기 바랍니다. 빠른 도움을 드리지 못해 정말 죄송합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 고객님의 아이디[]로는 예매 내역이 확인되지 않습니다. 1:1문의하기는 고객님의 아이디로 예매된 내역에 대한 안내가
가능하며, 이미 탈퇴하신 아이디의 내역과 관련된 사항은
번거로우시더라도 고객센터[1544-1555]로 문의해 주시기 바랍니다. 빠른 도움을 드리지 못해 정말 죄송합니다."
122,INTERPARKTICKET,[인터파크 티켓] 예매 실패 후 좌석 미노출 시 (단순 비활성화),"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 예매가 정상적으로 완료되지 않은 경우, 선택하신 좌석은
5분 ~ 10분 정도 비활성화됩니다. 일정 시간 이후 다시 예매를 진행하셔야 하는 점 양해해 주시기 바랍니다. 참고로, 고객님과 동일한 시간에 동일한 좌석을 선택하셔서
먼저 결제 단계를 완료하신 다른 고객님이 계시다면 좌석은
업데이트 되지 않습니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 티켓 예매에 대한 답변입니다. 예매가 정상적으로 완료되지 않은 경우, 선택하신 좌석은
5분 ~ 10분 정도 비활성화됩니다. 일정 시간 이후 다시 예매를 진행하셔야 하는 점 양해해 주시기 바랍니다. 참고로, 고객님과 동일한 시간에 동일한 좌석을 선택하셔서
먼저 결제 단계를 완료하신 다른 고객님이 계시다면 좌석은
업데이트 되지 않습니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
123,INTERPARKTICKET,[인터파크 티켓] 복합결제 문의 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 결제에 대한 답변입니다. 당사는 예매 건 별로 하나의 결제 수단만 이용할 수 있습니다. 두 개 이상의 카드로 분할하여 결제는 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 결제에 대한 답변입니다. 당사는 예매 건 별로 하나의 결제 수단만 이용할 수 있습니다. 두 개 이상의 카드로 분할하여 결제는 어려운 점 양해 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다"
124,INTERPARKTICKET,[인터파크 티켓] 핸드폰 결제 방법 문의,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 휴대폰 결제에 대한 답변입니다. 휴대폰 결제는 통신사 정산 방식에 따라 당월[0월] 공연에
한해 이용 가능합니다. 익월 공연은 현재 휴대폰 결제를 이용할 수 없는 점 양해해
주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 휴대폰 결제에 대한 답변입니다. 휴대폰 결제는 통신사 정산 방식에 따라 당월[0월] 공연에
한해 이용 가능합니다. 익월 공연은 현재 휴대폰 결제를 이용할 수 없는 점 양해해
주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
129,INTERPARKTICKET,[인터파크 티켓] 아이포인트 결제 문의,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 아이포인트에 대한 답변입니다. 티켓 예매 시 아이포인트를 사용할 수 있습니다. 다만, 대형 공연 및 스포츠 경기 오픈 시에는 원활한 이용을 위해
전체 공연에 대해 일시적으로 아이포인트 결제가 제한될 수 있는 점
양해해 주시기 바랍니다. 기획사의 요청이 있을 경우에도 결제 수단은 제한될 수 있는 점
이용에 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 아이포인트에 대한 답변입니다. 티켓 예매 시 아이포인트를 사용할 수 있습니다. 다만, 대형 공연 및 스포츠 경기 오픈 시에는 원활한 이용을 위해
전체 공연에 대해 일시적으로 아이포인트 결제가 제한될 수 있는 점
양해해 주시기 바랍니다. 기획사의 요청이 있을 경우에도 결제 수단은 제한될 수 있는 점
이용에 참고해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
130,INTERPARKTICKET,[인터파크 티켓] 티켓 선물포장문의,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 선물 포장 봉투에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 선물 포장 봉투는 홈페이지 예매 시에만 선택 가능합니다. 예매 완료 후 봉투 추가는 어려운 점 양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 선물 포장 봉투에 대한 답변입니다.
예약번호 :
공연제목 :
공연일시 : 선물 포장 봉투는 홈페이지 예매 시에만 선택 가능합니다. 예매 완료 후 봉투 추가는 어려운 점 양해해 주시기 바랍니다. 다른 문의사항은 티켓 고객센터[1544-1555] 또는 1:1문의하기로
접수 바라며, 인터파크 티켓을 이용하는 모든 고객 여러분께
편리한 서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
131,INTERPARKTICKET,[인터파크 티켓] 욕설/폭언/성희롱 문의 인입 시,"고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 2018년 10월 18일부터 [산업안전보건법]의 고객 응대 근로자
보호조치가 시행됩니다. 상담원의 인권보호를 위해 욕설 또는 반말을 자제해 주시기 바라며,
이는 정보통신망 이용촉진 및 정보보호 등에 관한 법률에 의거 공포.
불안유발 죄 등 법적 조치가 가능 할 수 있습니다. 정중한 표현으로 다시 문의해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다.","고객님, 안녕하세요. 인터파크 티켓을 찾아주셔서 감사합니다. 문의하신 내용에 대한 답변입니다. 2018년 10월 18일부터 [산업안전보건법]의 고객 응대 근로자
보호조치가 시행됩니다. 상담원의 인권보호를 위해 욕설 또는 반말을 자제해 주시기 바라며,
이는 정보통신망 이용촉진 및 정보보호 등에 관한 법률에 의거 공포.
불안유발 죄 등 법적 조치가 가능 할 수 있습니다. 정중한 표현으로 다시 문의해 주시기 바랍니다. 인터파크 티켓을 이용하는 모든 고객 여러분께 편리한
서비스와 다양한 혜택을 제공하도록 더 노력하겠습니다.
감사합니다."
